IncidentNum,IncidentName,LATITUDE_C,LONGITUDE_C,Year
OK-OKS-0520402,Strange,34.6,-95.594444,2005
OK-OKS-0520482,Peaceable Road,34.741667,-95.783333,2005
OK-OKS-0540401,TEXANNA ROAD,35.416667,-95.416667,2005
OK-OKS-40022,VELMA COMPLEX,35.427778,-97.648333,2005
TX-FEM-050006,Katrina Support - San Antonio,29.381944,-98.569167,2005
TX-FEM-050013,Rita Support - Jennings,30.221634,-92.657187,2005
TX-FEM-050018,Hurricane Rita,29.103889,-95.074167,2005
TX-FEM-050020,Hurricane Rita - Beaumont,30.010556,-94.180278,2005
TX-FEM-050021,HURRICANE RITA SUPPORT KIRBYVI,30.650833,-93.895278,2005
TX-FEM-DR1606,RITA Recovery,29.445556,-98.457778,2005
TX-RGR-BL1V,LOMA BLANCA RD,26.528272,-99.110643,2005
TX-TXS-000022,Quail Valley,31.527222,-100.370833,2005
TX-TXS-006008,EAST TEXAS INITIAL ATTACK,,,2005
TX-TXS-050013,POINT,32.972778,-95.839722,2005
TX-TXS-06004,Sandy Springs,30.631111,-94.272778,2005
TX-TXS-06005,191 Fire,30.631111,-94.272778,2005
TX-TXS-06507,Hurricane Rita,29.684617,-95.410714,2005
VA-VAS-006001,Hidden Valley,38.866667,-82.066667,2005
CA-AEU-7244,AEU Firing Class,38.386389,-121.018056,2005
CA-BDC-18657,DULCE,34.055232,-116.40815,2005
CA-BDU-010450,HATCHERY,34.074124,-117.05547,2005
CA-FKU-007676,ELWOOD,36.743611,-119.235833,2005
CA-MCP-05-1345,BRAVO,32.706746,-116.980737,2005
CA-MMU-011965,BAILEY,37.268889,-119.868889,2005
CA-MMU-015859,33,37.068333,-119.934167,2005
CA-MMU-18557,I5,36.851389,-120.818611,2005
CA-MSM-000001,SHOTHOLE,32.869186,-117.080782,2005
CA-MVU-009119,JAMUL - VMP,32.694722,-116.858889,2005
CA-MVU-010239,BELL  VMP,32.585,-116.5625,2005
CA-MVU-010858,JAMUL,32.695,-116.858889,2005
CA-SLU-006983,Geneseo,35.601525,-120.667987,2005
CA-SLU-4292,Camp SLO Range Burn       LE-7,35.331667,-120.745,2005
CA-VNC-05003253,La Conchita,34.362778,-119.446111,2005
CA-VNC-5068338,ADAMS II RX,34.388611,-119.112222,2005
CA-YNP-004375,GIN FLATS RX SEG 3,34.779167,-119.793056,2005
CA-YNP-1484,SOUPBOUL RX UNIT A,37.533333,-119.633333,2005
CA-YNP-1600,BIG CREEK RX,37.516944,-119.615,2005
CA-YNP-3520,PW-17 Yosemite West,37.344167,-119.011667,2005
CA-YNP-3629,PW-03 Segment 2,37.766667,-119.805556,2005
AZ-A1S-051172,Katrina Support,0,0,2005
AZ-PHD-050601,DRAIN,33.116111,-112.444722,2005
AZ-PHD-060663,HOME,32.706389,-112.6275,2005
AZ-TNF-104,Cave Creek - South,33.978333,-111.822778,2005
AZ-TNF-113,Cave Creek - North,33.978333,-111.822778,2005
NM-GNF-200514,Black Range Complex WFU,33.394722,-108.289722,2005
NV-ELD-000129,BLUE,37.200278,-114.294722,2005
MA-MAS-042906,Delta,42.8175,-71.64,2006
MN-RLA-016,Red Lake 16,47.948611,-95.293056,2006
MN-RLA-197,Red Lake 197,47.988889,-95.51,2006
MO-MOS-0014,PRAIRIE HOLLOW COMPLEX,38.293889,-92.865833,2006
MO-MOS-0034,Big Monegaw Creek Fire,38.040833,-93.898056,2006
MO-MOS-0035,Cheney Fire,36.934167,-92.454722,2006
MO-MOS-2006030,FLATWOODS,37.672778,-92.833611,2006
MO-MOS-2006032,SPENCE CREEK FIRE,37.906389,-92.803889,2006
MO-MOS-2006033,Ivory Fire,37.757778,-92.765556,2006
MO-MOS-2006050,FLATWOODS II,37.672778,-92.856111,2006
PA-PAS-05020,Treaster Kettle,40.756944,-77.715278,2006
PA-PAS-18-094,Indiantown Gap,40.466111,-76.606389,2006
AZ-ASD-060631,Kiln Complex,36.66,-114.032778,2006
ID-SWS-4027,OLA,44.060556,-116.1525,2006
ID-SWS-4028,TIMBER BUTTE,44.045278,-116.267222,2006
UT-NES-093,POT HOLE,40.683889,-109.118611,2006
276,Miller Complex,41.909444,-120.235,2006
CA-CFA-000001,ACADEMY TEST,38.351667,-120.933333,2006
CA-LMU -2371,1-9 the CHENEY,40.400278,-120.674167,2006
CA-LMU-2401,LMU LIGHTNING SERIES,40.318889,-120.633333,2006
CA-LMU-2403,BATTALION 3 LCA,41.2,-121.216667,2006
CA-LMU-2404,BATTALION 4  LCA,41.485,-120.416667,2006
CA-LNU-005398,MURPHY,38.870278,-122.621667,2006
CA-PNF-000329,Plumas Lightning,39.977106,-120.939978,2006
HI-CNTY-MA-06-0003,Ukumehame,20.733333,-156.55,2006
ID-CWF-000006,Bar Creek WFU,46.766667,-115.467778,2006
ID-CWF-200607,Powell WFU Complex,46.505748,-114.612651,2006
ID-MCS-042025,Clear Creek,46.51,-115.873333,2006
MT-LED-035,Bear Creek,47.183333,-108.9,2006
OR-WWF-398,McClean Creek,44.969722,-116.898611,2006
WA-SES-545,COLUMBIA COMPLEX,46.144444,-118.044167,2006
WA-WFS-705,COLUMBIA CO COMPLEX,46.316667,-117.983333,2006
KS-KSX-000695,OLSON,38.036151,-102.045,2006
KS-KSX-00093,Valencia Road,38.90298,-95.869648,2006
SD-SDS-060630,Blair,44.528889,-101.929722,2006
SD-SDS-065010,Four Mile Command,44.5425,-103.084444,2006
SD-SDS-065011,Prince,44.4375,-100.8225,2006
AL-ALS-060216-1,St Clair,33.716667,-86.3,2006
AL-ALS-060307-1,Shine Johnston,31.253333,-88.150833,2006
AL-ALS-060307-2,Bayou LaBatre,30.465,-88.132222,2006
AL-ALS-060308-4,Ashville,33.801667,-86.211389,2006
AL-ALS-060403-1,Plyers Mill,33.113056,-85.87,2006
AL-ALS-060404-4,Water works,33.861944,-86.735833,2006
AL-ALS-060424-1,Tibbie 3,31.195,-88.116389,2006
AL-ALS-060621-1,St. Clair 2,33.858889,-86.124167,2006
AL-ALS-060627-1,Butler,32.053889,-88.304167,2006
AL-ALS-060808-1,Coosa WMA,32.920833,-86.499722,2006
AL-ALS-060905-1,Green Hill,32.621111,-87.275278,2006
AL-ALS-061215,End of Year,0,0,2006
AL-ALS-YTD-1,year to date losses,33,-85,2006
AR-ARS-D7-06001,Red Bank,36.217778,-93.283333,2006
AR-ARS-D73-20,Big Flat,35.995278,-92.404444,2006
AR-BUP-000601,AR Park Group Severity,,,2006
FL-EVP-O6057,Pine Island 1,25.383889,-80.595556,2006
FL-FLS-2006-,35/SOD Fire 0449,28.927222,-81.489444,2006
FL-MIR-0611,Eureka Palm,28.450556,-80.935,2006
KY-DBF-006048,DBNF Spring Mobilization,37.121111,-84.086389,2006
KY-KYS-06-1001,MUD LICK,38.574167,-83.019444,2006
KY-KYS-06-1002,FLAT FORK,38.464722,-82.988056,2006
KY-KYS-06-2003,AJAX,37.293056,-83.175833,2006
KY-KYS-06-2011,KY River District Complex,37.406944,-83.303056,2006
KY-KYS-06-2030,Jacks Branch #3,37.1875,-83.219722,2006
KY-KYS-06-3006,Southeastern District Complex,36.749444,-83.699167,2006
KY-KYS-06-3009,CHADWELL RD.,37.114722,-83.801111,2006
KY-KYS-06-3015,CANE FORK,37.136667,-83.464722,2006
KY-KYS-06-9003,BRANHAMS CREEK,37.48,-82.645556,2006
KY-KYS-06-9004,Lower Elk,36.528611,-82.003611,2006
KY-KYS-06-9006,turner branch,37.527778,-82.818056,2006
KY-KYS-06-9007,Eastern District Complex,37.550833,-82.631667,2006
KY-KYS-2017,Turkey Hen,37.257913,-82.949343,2006
MS-FEM-005020,STATE OF MS FIRE PLANNING,31.144167,-89.165833,2006
MS-MSS-00123A,LIZANA FIRE,30.528611,-89.21,2006
MS-MSS-00201,321 FIRE,34.160701,-90.2815,2006
MS-MSS-00203,LACROIX II,34.308111,-90.030056,2006
MS-MSS-00213,PIG BRANCH FIRE,34.820175,-88.173925,2006
MS-MSS-00216,WATERFORD FIRE,34.412521,-89.582478,2006
MS-MSS-00217,DUPREE FIRE,34.847099,-89.152467,2006
MS-MSS-00218,CEASAR FIRE,30.561099,-89.523815,2006
MS-MSS-00219,CRAZY HORSE FIRE,30.492778,-89.433056,2006
MS-MSS-00220,BAYOU FIRE,30.329167,-89.500278,2006
MS-MSS-00221,HWY 53 FIRE,30.533611,-89.235556,2006
MS-MSS-00222,FOUR POINTS FIRE,31.258333,-89.175,2006
MS-MSS-00224,SANDY CREEK FIRE,30.405842,-89.116081,2006
MS-MSS-00225,ANNER FIRE,30.430907,-89.462762,2006
MS-MSS-00228,LADNER FIRE,30.433889,-89.331667,2006
MS-MSS-00233,MARION SCHOOL FIRE,31.207331,-89.849453,2006
MS-MSS-00234,50TH AVE. FIRE,30.652778,-89.202778,2006
MS-MSS-00236,OSTEEN RD. FIRE,31.132071,-89.361943,2006
MS-MSS-00237,CLEMNTS FIRE,31.285161,-89.230406,2006
MS-MSS-00238,RD. 267 FIRE,30.645556,-89.530278,2006
MS-MSS-00239,CAMPGROUND FIRE,30.588056,-88.755,2006
MS-MSS-00242,HARTE FIRE,30.753056,-89.538889,2006
MS-MSS-00244,THOMPSON FIRE,31.220563,-89.335248,2006
MS-MSS-00245,GALENA FIRE,34.288941,-89.58381,2006
MS-MSS-00246,SPRING FIRE,34.332092,-89.570691,2006
MS-MSS-00247,WOLF RIVER FIRE,34.81477,-89.153924,2006
MS-MSS-00249,MT OLIVE,34.859417,-89.153594,2006
MS-MSS-00250,HATCHIE RIVER,34.849967,-88.427981,2006
MS-MSS-00251,WALL DOXEY,34.348255,-89.563007,2006
MS-MSS-00252,CHICKASAW,34.82319,-89.185018,2006
MS-MSS-00253,MORGAN fIRE,32.031194,-89.451905,2006
MS-MSS-00253A,COWPEN FIRE,30.579568,-88.784988,2006
MS-MSS-00256,JUNIPER II,30.789722,-89.535833,2006
MS-MSS-00257,LONG BAY FIRE,30.333056,-89.623333,2006
MS-MSS-00259,HURRICANE,31.171667,-89.586111,2006
MS-MSS-00261,BIG SPRING FIRE,34.703451,-89.358304,2006
MS-MSS-00262,HOLLY SPRINGS FIRE,34.75148,-89.448281,2006
MS-MSS-00270,TENNESSEE FIRE,30.825,-89.358333,2006
MS-MSS-00271,CHUBBY FIRE,34.977445,-89.175173,2006
MS-MSS-00272,TINSIDE FIRE,34.212778,-90.101389,2006
MS-MSS-00274,LOOKOUT FIRE,31.1875,-89.516667,2006
MS-MSS-00277,HICKORY FIRE,30.637778,-89.440556,2006
MS-MSS-00278,ROCK HILL FIRE,31.1,-89.326111,2006
MS-MSS-00279,WOLF FIRE,30.637778,-88.802222,2006
MS-MSS-00282,ARGILE FIRE,30.701389,-89.550833,2006
MS-MSS-00283,NAPOLEAN FIRE,30.331111,-89.628333,2006
MS-MSS-00289,RAMSEY FIRE,30.550833,-88.755556,2006
MS-MSS-00293,FOX FIRE,30.525833,-89.288889,2006
MS-MSS-00294,FOX II FIRE,30.5425,-89.288889,2006
MS-MSS-00344,Miles River,30.422778,-89.639444,2006
MS-MSS-00345,Crane Creek,30.687222,-89.385833,2006
MS-MSS-00355,Bennett,30.44,-89.475556,2006
MS-MSS-00356,Lacroux,30.3125,-89.4825,2006
MS-MSS-00357,Lacroux II,30.309722,-89.475556,2006
MS-MSS-00360,Lacroux IV,30.3175,-89.484444,2006
MS-MSS-00363,Rattlesnake Bay,30.615472,-89.635099,2006
MS-MSS-0058,WIRTH HALL ROAD,30.73313,-89.328801,2006
MS-MSS-0060,MILL CREEK,34.809408,-88.135881,2006
MS-MSS-0064,REMICK CREEK,34.675928,-89.1136,2006
MS-MSS-0066,CYPRESS POND,34.633898,-88.30056,2006
MS-MSS-0069,HORACE LANE,31.631667,-90.603333,2006
MS-MSS-0070,GARY TRAIL,31.655743,-90.339789,2006
MS-MSS-0071,PARTEE ROAD,33.396589,-91.072403,2006
MS-MSS-0074,JOHN TRAVIS RD,30.835278,-89.581944,2006
MS-MSS-0075,BOYKIN CREEK,31.310556,-88.783333,2006
MS-MSS-0076,GREENFIELD ROAD,30.5,-88.483333,2006
MS-MSS-0077,RICEVILLE,30.619915,-89.300464,2006
MS-MSS-0080,SOLOMON CREEK,30.592778,-89.749167,2006
NC-NCS-06-059-041,Tight Run Fire,35.533333,-82.066667,2006
NC-NCS-06-063-038,Addor Road Fire,35.066667,-79.433333,2006
NC-NCS-06-077-037,Not So Good Friday,35.9,-79.75,2006
NC-NCS-06-097-35,Summit Ridge,36.233333,-81.4,2006
NC-NCS-06078012,Baker Mill Road Fire,34.583333,-79.4,2006
NC-NCS-06078019,Deep Branch Fire,34.618333,-79.118889,2006
NC-NCS-06082026,Dr Carr Rd Fire,34.9025,-78.567222,2006
NC-NCS-082024,Helltown Rd Fire 2,34.848611,-78.286667,2006
OK-OKS-06-20481,County Line 25,34.591667,-94.929167,2006
OK-OKS-06-50001,Fairland FD,36.750447,-94.847355,2006
OK-OKS-06-50003,Gage,36.315348,-99.757567,2006
OK-OKS-06-50007,Copan 44,36.948978,-95.88929,2006
OK-OKS-06-50008,Hwy33 & Jackwood Rd,35.988404,-97.013625,2006
OK-OKS-06-50009,Carselowey #1,36.637219,-95.154338,2006
OK-OKS-06-50010,10 Mile Road,36.705999,-97.084778,2006
OK-OKS-06-50013,Strother Fire 43,35.243811,-96.604832,2006
OK-OKS-06-60002,STROUD FIRE,35.858611,-93.649444,2006
OK-OKS-06-60003,SAPULPA-KELLYVILLE,35.983056,-96.199444,2006
OK-OKS-06-60005,GUTHRIE FIRE,35.878575,-97.389266,2006
OK-OKS-06-6038,Nuyaka,35.656111,-96.133333,2006
OK-OKS-06-6039,Charles Harrier,35.511128,-95.130482,2006
OK-OKS-06-6052,Marlow,33.942015,-96.394413,2006
OK-OKS-06-6086,Oklahoma Fire Response,0,0,2006
TX-TXS-006008,EAST TEXAS INITIAL ATTACK,0,0,2006
TX-TXS-0066009,Floyd,33.139167,-96.253889,2006
TX-TXS-06013,West Texas IA,,,2006
TX-TXS-06016,West Texas Summer Fire,,,2006
TX-TXS-066008,Old Agnes,32.936667,-97.777778,2006
TX-TXS-066010,FM 37,33.948056,-101.610833,2006
TX-TXS-066015,Battle Road,31.532778,-96.884167,2006
TX-TXS-066027,Bell Cook Fire,30.938889,-98.272222,2006
TX-TXS-066030,Lucero Fire,26.907222,-98.134722,2006
TX-TXS-066031,La Morita Road Fire,26.568611,-98.761111,2006
TX-TXS-066032,Venus Complex,32.425278,-97.070278,2006
TX-TXS-066036,Hildreth Pool Road,33.649722,-97.769167,2006
TX-TXS-066053,209 (W227.1),33.111944,-98.636944,2006
TX-TXS-066068,LANDFILL 1,32.55,-96.683333,2006
TX-TXS-066074,Sunset Acres,32.4325,-97.864444,2006
TX-TXS-066110,81st,35.121389,-101.937222,2006
TX-TXS-066128,Parnell Fire,34.521667,-100.604444,2006
TX-TXS-066153,HORNE RANCH,31.749444,-99.523333,2006
TX-TXS-066169,Byers East,34.033333,-98.133333,2006
TX-TXS-066174,Peacock Complex,30.215278,-102.5925,2006
TX-TXS-066175,Carson,32.068056,-99.416111,2006
TX-TXS-066185,Whiskey Canyon,32.000556,-97.500556,2006
TX-TXS-066208,Cowley,30.8175,-100.401667,2006
TX-TXS-067001,Bagwell,33.559444,-95.103333,2006
TX-TXS-067011,MAYDELLE,31.732222,-95.298611,2006
TX-TXS-067015,MANSON CREEK,31.616667,-95.633333,2006
TX-TXS-067021,RED LINE,30.788889,-93.735833,2006
TX-TXS-067023,Tanyard,30.492778,-95.344167,2006
TX-TXS-067026,CR 3235,33.727222,-94.937222,2006
TX-TXS-067028,138,30.566944,-96.009722,2006
VA-VAS-0014,Newsomes,36.678,-77.103,2006
CA-BBD-2110,BECK,35.288889,-119.849444,2006
CA-BDF-10292,BDF Engine 57 Support,,,2006
CA-LPF-001113,PERKINS COMPLEX,34.943611,-119.687222,2006
CA-LPF-001450,SCOTT,34.848611,-118.984722,2006
CA-LPF-2023,DAY,34.602778,-118.795278,2006
CA-MVU-000353,Rancho Jamul VMP,32.694722,-116.858889,2006
CA-MVU-000383,Rancho Jamul VMP,33.685,-116.851389,2006
CA-MVU-010646,Intermediate Firing Class MVU,32.693889,-116.266111,2006
CA-MVU-5394,Baja California-Mexico,30.866667,-115.316667,2006
CA-RRU-069073,GILMAN,33.823333,-116.974722,2006
CA-RRU-289252,lake-wales-TEST,33.47,-116.953333,2006
CA-SNF-000771,Ferguson Rockslide,37.6575,-119.899722,2006
CA-TCU-005423,HOGAN,38.1475,-120.825,2006
NM-GNF-000612,Reserve Complex,33.594722,-108.880556,2006
NM-GNF-059,Skates,32.954167,-108.141111,2006
NM-N4S-00000215,VALENCIA,34.866667,-104.3,2006
NV-DSR-000026,IRMA'S BUTTE,36.766111,-115.086389,2006
NV-DSR-00032,VEGAS,36.748611,-115.051111,2006
NV-EKD-001074,Charleston Complex,41.557778,-115.524444,2006
NV-ELD-000284,Hambly Complex,37.361667,-115.165,2006
NV-LAP-0079,Whitmore Complex WFU,36.209167,-113.257778,2006
NV-NTE-00042,DOE 1 (MID-VALLEY),37.109951,-116.189686,2006
NV-NWS-002342,05/06 FLOOD,39.313889,-119.790278,2006
701301,Su River,61.9125,-150.195278,2007
704392,Franklin,62.633889,-158.199444,2007
IN-INS-000001,Mongo F&W Fire,41.632834,-85.203132,2007
MI-HMF-070096,Galion,44.3525,-83.608333,2007
WV-WVS-F2007500020,849 Walker Ridge Rd.,38.647778,-81.8525,2007
ID-IDFS-007029,WOOD,42.220833,-112.545833,2007
UT-DIF-070757,Dixie Complex,37.706944,-111.833056,2007
UT-ZIP-070413,ZION 3,37.341111,-112.927222,2007
CA-LMU-002289,LMU Lightning Series,40.421389,-120.650556,2007
CA-LMU-3000,LMU Lightning Series,40.428056,-120.6825,2007
CA-LNU-005400,Robinson,39.133056,-122.873333,2007
CA-SCU-002873,DEL PUERTO,37.463056,-121.181944,2007
CA-SCU-004642,VASCO,37.865,-121.6675,2007
CA-SCU-005123,Stevens,37.294722,-122.090278,2007
CA-SRF-001050,Seven Eleven,41.841111,-123.931111,2007
MT-EAS-00013,SEVERSON ROAD,46.254444,-105.7275,2007
MT-LED-022,Big Sag,47.653889,-109.7825,2007
MT-LNF-211,SAWMILL COMPLEX,46.606944,-113.700556,2007
MT-NES-003,BOYCE,47.616389,-109.696944,2007
OR-55S-55200020,1500 Road,44.796389,-123.543611,2007
OR-ORS-955S-0180,Crooked,44.400278,-121.240556,2007
OR-UMF-000,Ukiah Complex,45.180556,-118.836111,2007
OR-VAD-104,Juniper Canyon,45.951111,-118.958889,2007
WA-NES-408,Wrights Valley,48.223611,-117.781944,2007
WA-OLF-000299,OLF Storm07,0,0,2007
WA-SES-000288,Horse Heaven Complex,45.875833,-120.174167,2007
WA-SES-00649,Ellensburg Pass,46.91,-120.738333,2007
WA-WFS-070624030,82/Chandler Command,46.383333,-120.133333,2007
WA-WFS-810,Broughton Mill,45.731667,-121.517222,2007
KS-FEM-000197,Greensburg - FEMA Assist,37.983333,-99.45,2007
SD-PRA-070797,AKE,43.335556,-102.22,2007
SD-SDS-070810,HAWKS,44.572222,-103.1,2007
SD-SDS-071009,Blue Horse,43.306111,-100.776111,2007
WY-CRX-070844,Gill,44.386944,-104.72,2007
AL-ALS-0228-3,Long Pond,31.287222,-86.879444,2007
AL-ALS-20070217-1,Girl Scout Camp,33.768333,-85.943611,2007
AL-ALS-20070219-1,Soterra-1,33.734444,-85.421944,2007
AL-ALS-20070223-1,Transport,34.193611,-87.434722,2007
AL-ALS-20070224-2,China Bluff,32.914167,-88.248889,2007
AL-ALS-20070226-1,Chrysler,31.2975,-87.692222,2007
AL-ALS-20070228-4,Lowndes-1,32.246111,-86.801944,2007
AL-ALS-20070305-2,Soterra-2,33.821944,-85.4375,2007
AL-ALS-20070306-1,Oubaas Plantation,30.596944,-87.606944,2007
AL-ALS-20070307-1,Tensaw #1,31.180278,-88.218889,2007
AL-ALS-20070307-2,Curran,30.611667,-87.59,2007
AL-ALS-20070307-3,Tensaw #2,31.180278,-88.116389,2007
AL-ALS-20070307-4,Davis,31.208611,-87.793056,2007
AL-ALS-20070307-6,Tensaw #3,31.195,-88.150556,2007
AL-ALS-20070308-1,Morrell,31.633611,-86.490833,2007
AL-ALS-20070308-2,IPCo,32.006667,-85.520833,2007
AL-ALS-20070318-1,Richardson,31.2825,-88.150833,2007
AL-ALS-20070320-1,Pinnacle,34.674444,-85.908889,2007
AL-ALS-20070323-2,Drennon,34.356667,-87.591944,2007
AL-ALS-20070323-3,Cherokee,34.775,-88.095,2007
AL-ALS-20070326-1,LeBron,32.951389,-86.19,2007
AL-ALS-20070419-1,Jones,33.112222,-85.818611,2007
AL-ALS-20070422-1,Goodwater Road,33.507222,-87.415,2007
AL-ALS-20070422-2,Soterra-4,33.773056,-86.176389,2007
AL-ALS-20070422-3,State Line,34.487222,-85.521389,2007
AL-ALS-20070428-1,Soterra-5,33.822222,-85.455,2007
AL-ALS-20070507-2,Hearthstone,33.655833,-86.368889,2007
AL-ALS-20070529-2,Rock Springs 2,32.456389,-86.060556,2007
AL-ALS-20070529-6,Rayonier 2,31.617778,-87.066667,2007
AL-ALS-20070605-1,Tensaw #6,31.259444,-87.980278,2007
AL-ALS-20070605-2,Tensaw #7,31.151389,-88.099444,2007
AL-ALS-20070607-1,Resource Mgt,30.801111,-87.590833,2007
AL-ALS-20070610-1,Soterra-6,33.758611,-86.159444,2007
FL-EAQ-2007-7037,140,30.616667,-86.283333,2007
FL-FLS-2007-06-0730,Bugaboo Fire GA/FA,30.442778,-82.2575,2007
GA-GAS-97026,WHITE FLATS BAY,30.519167,-82.2075,2007
GA-GAS-97027E,North Fargo,30.772222,-82.496944,2007
GA-OKR-007024,Bugaboo Scrub Fire,30.774167,-82.274444,2007
KY-KYS-07-2015,Lotts Creek,37.282778,-83.133889,2007
KY-KYS-07-3028,Confluence,37.263611,-83.459444,2007
KY-KYS-07-3032,Hurricane Creek,37.129444,-83.346389,2007
KY-KYS-07-3036,LITTLE BRUSH CREEK,36.761667,-83.863056,2007
KY-KYS-07-9025,EASTERN DISTRICT COMPLEX,37.551389,-82.633333,2007
MS-MSS-2002,BETHLEHEM,34.704444,-89.4525,2007
MS-MSS-2009,ALAMPA CREEK,32.969167,-89.198333,2007
MS-MSS-2011,HOOVER,34.850278,-89.294722,2007
MS-MSS-2012,SPRING CREEK,34.656389,-89.395556,2007
MS-MSS-3001,ROCKIE MOUNT,32.006667,-89.08,2007
MS-MSS-3003,SMITH CREEK,32.884444,-89.6075,2007
MS-MSS-3013,RILEY MILL CREEK,32.116944,-88.631389,2007
MS-MSS-3014,MCDILL,32.468889,-89.297778,2007
MS-MSS-4004,ATWOOD CREEK,33.046111,-89.674444,2007
MS-MSS-5002,BUSY CORNER,31.281389,-90.855556,2007
MS-MSS-5003,TILLSON,31.996389,-90.303056,2007
MS-MSS-5005,FLOWERS,32.043889,-90.380556,2007
MS-MSS-5006,CENTER POINT,31.416389,-90.600833,2007
MS-MSS-5007,DENTVILLE,31.990278,-90.633056,2007
MS-MSS-5008,ANDERSON,31.977778,-90.633056,2007
MS-MSS-5010,CEDAR CREEK,31.670833,-90.684167,2007
MS-MSS-5013,TIMBERLANE,31.698611,-90.339722,2007
MS-MSS-5015,EXXON,31.46,-90.423333,2007
MS-MSS-5016,TAYLORS CREEK,31.351389,-90.4725,2007
MS-MSS-6008,BIG HILL,30.509444,-89.206944,2007
MS-MSS-6021,JOHNSON CREEK,31.3675,-88.471667,2007
MS-MSS-6025,LAWLER,31.088056,-89.448611,2007
MS-MSS-6027,NORFOLK,30.824444,-89.546389,2007
MS-MSS-6031,DEMOUEY,30.483889,-88.406667,2007
MS-MSS-6045,BELL CREEK,30.572778,-89.335,2007
NC-NCS-059007,Cox Creek Fire,35.828889,-82.046667,2007
NC-NCS-07-047-011,Cameron Pond Fire,35.019167,-79.203611,2007
NC-NCS-07014036,Burntfield Branch,36.025278,-81.691389,2007
NC-NCS-0702102,Pelican Fire,36.056944,-76.4325,2007
NC-NCS-07050039,Cedar Creek #2,35.25,-83.066667,2007
NC-NCS-07078077,Robeson Complex,34.584722,-79.033333,2007
NC-NCS-081069,Black Mountain,35.397222,-81.7125,2007
OK-OKS-07-30127,Rocky Mtn. Fire,35.602222,-94.619722,2007
OK-OKS-07-30141,Git-N-Down Mtn. Fire,35.761111,-94.741389,2007
OK-OKS-07-30209,Red Springs Mtn. Fire,35.670278,-94.881667,2007
OK-OKS-07-30238,Terrapin Cr. Fire,35.674167,-94.905833,2007
OK-OKS-07-30299,Strawberry Hollow,35.580278,-94.706667,2007
OK-OKS-07-30338,Turkey Mtn.,36.301111,-94.943333,2007
OK-OKS-07-60003,TEMPLE,34.151667,-98.198333,2007
OK-OKS-0710146,Brantley Cabin,34.269722,-94.585833,2007
OK-SLR-,R 4/5,36.69,-98.241389,2007
TN-TNS-D2S026,BAIRD CREEK RD #2,36.533611,-84.25,2007
TX-TXS-076006,Gauer,31.966667,-97.966667,2007
TX-TXS-076009,Bradshaw,32.15,-99,2007
TX-TXS-076012,Sites Ranch,30.05,-98.3,2007
TX-TXS-076014,Chicotah,33.850278,-95.588611,2007
TX-TXS-076015,Pat Mays Lake Fire West,33.852778,-95.5375,2007
TX-TXS-076020,Adaline,30.656111,-93.772778,2007
TX-TXS-076021,Gist Road,30.273056,-94.035833,2007
TX-TXS-076023,Hawkins Chapel,33.316667,-98.516667,2007
TX-TXS-076024,Warren,30.589444,-94.443889,2007
TX-TXS-088001,MERRILL CANYON,30.595,-104.181667,2007
TX-TXS-088002,87 North,31.681389,-100.754167,2007
VA-COP-070001,Jamestown 400th,37.210556,-76.775,2007
VA-VAS-260,Big Rock,36.841944,-82.42,2007
CA-MVU-006524,BORDER #25,32.643611,-116.780278,2007
CA-MVU-1301,Corte Madera VMP,32.818056,-116.540278,2007
CA-OSC-000096,OSC-FEMA-mobilization,33.977222,-117.638333,2007
CA-RRU-000166,Santa Rosa VMP,33.509167,-117.364722,2007
CA-RRU-84118,Polk,33.598333,-116.146389,2007
CA-SBC-5316,Zaca,34.779167,-120.09,2007
CA-SBC-7295,MARIPOSA,34.474444,-120.212778,2007
AZ-CNF-000055,Saucito,31.421111,-111.312778,2007
AZ-CNF-069,Frontera,31.4325,-111.291667,2007
NV-EKD-000687,Highway 93 Complex,41.963333,-114.463056,2007
NV-EKD-000889,Wildhorse Zone,40.949167,-115.868611,2007
NV-NNS-000749,Hepworth Complex,41.276389,-115.075,2007
AK-FAS-0098,sues test,64.25,-147.533333,2008
MD-MDS-2941,Blackwater River,38.369167,-76.030278,2008
PA-PAS-00002,Quehanna Hwy,41.0225,-78.440278,2008
PA-PAS-19-,Goose Pond,41.250556,-75.217222,2008
WV-WVS-F2008400023,VALLSCREEK,37.237222,-81.648306,2008
WV-WVS-F2008500079,MILL CREEK,37.81,-82.008333,2008
WV-WVS-S2008500170,BIG BRANCH,38.000556,-81.835833,2008
CA-HUU-005560,Colony,40.275556,-123.734444,2008
CA-LNF-002729,LNF June Lightning Complex,40.375,-120.625,2008
CA-LNF-002776,Antelope,40.251944,-121.866389,2008
CA-LNF-002777,Mill,40.150278,-121.8475,2008
CA-LNU-003395,Geysers,38.711667,-122.839722,2008
CA-MNF-000579,June ABCD Misc. Complex,39.5025,-122.2025,2008
CA-SCU-003091,WHITEHURST,37.01,-121.669167,2008
CA-SHF-001079,ALPS COMPLEX,40.919444,-123.238056,2008
CA-SHF-0538,KNOB- BEEGUM RX,40.394722,-122.920833,2008
CA-SHU-006888,Lake,40.603056,-122.381944,2008
CA-SHU-6922,Olinda,40.412222,-122.345,2008
CA-SRF-1057,Blue,41.566389,-123.821667,2008
ND-NDS-08007,Tokio-Ross,47.924747,-98816251,2008
